Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
T38871,2222,772.56,Bill Payment,23.0,Desktop,Miami,4,35,13,Net Banking,0
T38872,1904,4598.98,ATM Withdrawal,12.0,Mobile,Los Angeles,2,75,9,Net Banking,0
T38873,1035,1356.58,Bill Payment,21.0,Tablet,Boston,2,47,7,UPI,0
T38874,3838,1317.47,Bill Payment,16.0,Desktop,Seattle,3,79,11,Credit Card,0
T38875,4287,4075.44,Online Purchase,18.0,Mobile,Boston,1,8,7,,1
T38876,3633,1673.29,ATM Withdrawal,22.0,Tablet,Seattle,3,64,12,Net Banking,1
T38877,3353,4154.39,POS Payment,22.0,Tablet,Seattle,1,60,2,Credit Card,0
T38878,2590,1643.41,ATM Withdrawal,5.0,Tablet,Miami,4,111,4,,0
T38879,4055,2755.69,Bill Payment,7.0,Tablet,Los Angeles,2,79,10,Net Banking,1
T38880,3940,1158.07,Bill Payment,6.0,,Chicago,0,51,4,Debit Card,0
T38881,1011,3658.94,Online Purchase,3.0,Mobile,Seattle,0,23,9,Credit Card,0
T38882,3130,838.87,POS Payment,1.0,,Miami,4,69,3,Debit Card,0
T38883,4103,4497.66,Bank Transfer,3.0,Desktop,Boston,2,41,3,UPI,0
T38884,2431,1861.39,POS Payment,,Desktop,Boston,0,51,1,Credit Card,0
T38885,4157,49997.799999999996,ATM Withdrawal,2.0,Unknown Device,San Francisco,2,29,10,Net Banking,0
T38886,2986,124.99,Online Purchase,4.0,Tablet,Chicago,1,100,12,Debit Card,0
T38887,2767,4879.07,Bank Transfer,10.0,Desktop,Seattle,0,26,11,Net Banking,0
T38888,2434,4066.81,Bank Transfer,8.0,,Houston,0,73,10,Net Banking,0
T38889,1956,2237.81,ATM Withdrawal,3.0,Tablet,,2,108,4,Credit Card,0
T38890,4858,4601.71,Online Purchase,6.0,Desktop,Los Angeles,0,40,2,UPI,0
T38891,1712,4655.64,Bank Transfer,1.0,Desktop,Chicago,3,40,5,Credit Card,0
T38892,3042,,Online Purchase,5.0,Tablet,Seattle,4,10,7,Debit Card,0
T38893,4634,1173.08,ATM Withdrawal,21.0,Desktop,New York,3,14,14,Credit Card,1
T38894,4903,2438.12,ATM Withdrawal,4.0,Tablet,Houston,0,85,11,Debit Card,0
T38895,2279,1627.37,Online Purchase,5.0,Mobile,San Francisco,0,27,6,Net Banking,0
T38896,1240,2242.69,ATM Withdrawal,21.0,Mobile,San Francisco,3,106,3,UPI,0
T38897,4788,4557.4,ATM Withdrawal,19.0,Tablet,Miami,2,105,8,Net Banking,0
T38898,3945,1412.76,Bank Transfer,11.0,Tablet,Miami,4,62,7,Net Banking,0
T38899,2955,4195.64,Online Purchase,0.0,Mobile,Houston,2,51,12,Debit Card,0
T38900,3012,4676.83,ATM Withdrawal,1.0,Tablet,San Francisco,1,82,14,UPI,0
T38901,1895,,POS Payment,5.0,Tablet,Chicago,2,72,6,Credit Card,0
T38902,3954,2638.63,POS Payment,,Desktop,Boston,3,2,8,Credit Card,0
T38903,4779,2822.07,ATM Withdrawal,9.0,Mobile,Los Angeles,3,61,14,Debit Card,0
T38904,2475,4099.08,Bill Payment,3.0,Desktop,Seattle,3,114,7,Net Banking,0
T38905,3803,227.28,POS Payment,7.0,Tablet,Seattle,3,14,1,,0
T38906,4903,3680.97,Bank Transfer,20.0,Unknown Device,Miami,4,20,4,UPI,0
T38907,2024,2646.69,Bank Transfer,8.0,Tablet,New York,4,61,6,Debit Card,0
T38908,1600,1988.7,Bank Transfer,5.0,Tablet,San Francisco,3,10,8,Debit Card,0
T38909,3329,3835.8,ATM Withdrawal,1.0,Tablet,Chicago,2,48,8,,0
T38910,3698,1334.9,ATM Withdrawal,20.0,Desktop,San Francisco,1,31,9,Debit Card,0
T38911,1598,4478.19,POS Payment,11.0,Desktop,Miami,4,71,6,Net Banking,0
T38912,4585,3444.0,Bank Transfer,11.0,Desktop,Boston,2,113,3,UPI,0
T38913,4026,3052.73,Bank Transfer,14.0,Mobile,Los Angeles,1,21,10,Credit Card,0
T38914,2884,2617.99,Bill Payment,15.0,Tablet,Chicago,2,1,9,UPI,0
T38915,4751,1067.72,ATM Withdrawal,4.0,Desktop,Seattle,4,118,13,UPI,0
T38916,2142,3086.64,POS Payment,4.0,Desktop,New York,4,11,5,Credit Card,0
T38917,2011,3625.95,POS Payment,23.0,Tablet,Los Angeles,3,31,2,Debit Card,0
T38918,3947,63.39,ATM Withdrawal,2.0,Mobile,Los Angeles,4,24,3,Debit Card,0
T38919,2528,1835.26,Bank Transfer,3.0,Desktop,Chicago,4,88,6,Net Banking,0
T38920,2103,4163.16,Online Purchase,21.0,,Seattle,0,19,10,Net Banking,0
T38921,2646,3162.89,POS Payment,12.0,Desktop,Boston,4,38,10,Debit Card,0
T38922,2700,3078.28,ATM Withdrawal,13.0,Desktop,San Francisco,3,74,3,Net Banking,0
T38923,3941,1146.92,Bank Transfer,14.0,Desktop,Miami,3,99,12,Debit Card,0
T38924,1956,3162.28,Bank Transfer,14.0,Tablet,New York,3,7,1,UPI,0
T38925,1218,3931.82,Bank Transfer,12.0,Desktop,Miami,1,98,1,Debit Card,0
T38926,4588,2011.77,Bill Payment,2.0,Tablet,Boston,3,82,14,Net Banking,0
T38927,4982,914.55,Bank Transfer,10.0,Mobile,New York,4,89,4,UPI,0
T38928,1726,390.98,Bill Payment,16.0,Tablet,Chicago,0,5,6,UPI,1
T38929,4056,2530.95,ATM Withdrawal,9.0,Mobile,Los Angeles,4,21,3,UPI,0
T38930,2730,3420.87,Bank Transfer,23.0,Tablet,Los Angeles,1,78,9,Debit Card,0
T38931,2489,817.38,ATM Withdrawal,3.0,Mobile,Chicago,2,98,7,UPI,0
T38932,2817,2110.11,POS Payment,1.0,Desktop,Los Angeles,0,102,13,Credit Card,0
T38933,1517,2845.37,Bank Transfer,9.0,Desktop,Miami,1,92,8,Credit Card,0
T38934,4962,783.51,Bill Payment,9.0,Mobile,Boston,4,111,9,Credit Card,0
T38935,1811,1353.1,POS Payment,16.0,Mobile,Seattle,4,44,6,Credit Card,0
T38936,3549,3044.02,ATM Withdrawal,,Desktop,Seattle,3,62,2,Debit Card,0
T38937,3105,3626.49,Online Purchase,6.0,Tablet,Seattle,0,22,10,Debit Card,0
T38938,2360,3181.79,ATM Withdrawal,,Desktop,,3,105,11,Credit Card,0
T38939,4581,3569.6,POS Payment,6.0,,San Francisco,2,14,1,UPI,0
T38940,1813,2909.61,POS Payment,23.0,Tablet,Houston,1,106,5,UPI,0
T38941,1613,4179.99,POS Payment,0.0,Tablet,Chicago,1,43,5,Debit Card,0
T38942,1425,4134.55,Bank Transfer,3.0,Tablet,Miami,2,87,14,Credit Card,0
T38943,2583,3982.26,ATM Withdrawal,12.0,Desktop,Los Angeles,2,78,2,Debit Card,0
T38944,4441,2879.41,ATM Withdrawal,9.0,Tablet,San Francisco,3,17,9,Credit Card,0
T38945,2434,4970.68,Bill Payment,3.0,Tablet,New York,2,6,4,UPI,0
T38946,2811,200.36,ATM Withdrawal,8.0,Tablet,Chicago,2,118,5,Credit Card,0
T38947,1882,982.29,Bill Payment,14.0,Mobile,Seattle,0,68,7,Invalid Method,0
T38948,2698,4045.34,Online Purchase,9.0,Desktop,Miami,0,101,8,UPI,0
T38949,4915,4132.33,Bank Transfer,7.0,Tablet,Los Angeles,1,48,7,Net Banking,0
T38950,1431,4094.67,ATM Withdrawal,14.0,Desktop,Los Angeles,0,86,1,Credit Card,0
T38951,4267,4364.21,Online Purchase,3.0,Mobile,Miami,1,69,3,Net Banking,0
T38952,2400,2115.93,ATM Withdrawal,12.0,Tablet,Houston,4,9,1,UPI,0
T38953,1947,4659.51,Bill Payment,19.0,Mobile,San Francisco,1,14,12,UPI,0
T38954,2388,1049.81,Online Purchase,0.0,Tablet,San Francisco,0,74,13,Credit Card,0
T38955,4907,4685.06,ATM Withdrawal,2.0,Mobile,Miami,1,10,11,UPI,0
T38956,2667,2785.61,Online Purchase,12.0,Mobile,Miami,4,19,5,Debit Card,0
T38957,3982,823.6,Online Purchase,23.0,Unknown Device,Boston,2,77,3,UPI,0
T38958,3452,3681.71,Bank Transfer,17.0,Desktop,Seattle,4,40,7,Debit Card,0
T38959,3539,1482.92,Bank Transfer,,Tablet,,0,53,12,UPI,0
T38960,3113,1106.19,Online Purchase,22.0,Mobile,Houston,4,43,14,UPI,0
T38961,1911,864.52,ATM Withdrawal,5.0,Tablet,Miami,4,81,3,Net Banking,0
T38962,1390,151.88,Online Purchase,18.0,Mobile,New York,1,102,11,UPI,0
T38963,1082,3824.45,ATM Withdrawal,8.0,,Boston,4,89,3,Net Banking,0
T38964,2002,2435.09,Bill Payment,13.0,Desktop,Boston,0,18,2,Debit Card,0
T38965,1480,,POS Payment,12.0,Mobile,,3,52,7,Credit Card,0
T38966,1776,2199.16,ATM Withdrawal,17.0,Mobile,Miami,4,38,4,Debit Card,0
T38967,4300,4217.54,Bank Transfer,17.0,Mobile,Seattle,0,79,11,Credit Card,0
T38968,3832,4840.63,ATM Withdrawal,10.0,,Houston,0,6,6,Credit Card,0
T38969,2754,117.2,POS Payment,18.0,Mobile,New York,2,109,12,Debit Card,0
T38970,2248,531.07,Online Purchase,11.0,Desktop,New York,2,75,5,Debit Card,0
T38971,2136,1742.58,Bill Payment,14.0,,San Francisco,1,33,11,Debit Card,1
T38972,3699,4351.23,Bill Payment,14.0,Mobile,New York,1,91,8,UPI,0
T38973,4256,4190.56,POS Payment,5.0,Desktop,Houston,3,106,6,Debit Card,1
T38974,2535,,Bill Payment,4.0,Desktop,San Francisco,4,66,10,Invalid Method,0
T38975,4244,1003.52,ATM Withdrawal,,Tablet,San Francisco,1,114,3,Credit Card,0
T38976,2911,4012.59,Online Purchase,2.0,Mobile,San Francisco,3,53,2,Debit Card,0
T38977,1522,2986.59,ATM Withdrawal,0.0,Tablet,Chicago,1,91,5,Invalid Method,1
T38978,2932,162.84,POS Payment,13.0,Desktop,Houston,2,49,4,Credit Card,0
T38979,2694,4022.06,Bank Transfer,13.0,Desktop,Boston,1,56,12,UPI,1
T38980,3252,4785.02,Bill Payment,9.0,Mobile,Houston,1,111,13,UPI,0
T38981,1741,215.22,POS Payment,23.0,Tablet,New York,3,39,4,Debit Card,0
T38982,4609,1432.94,Online Purchase,5.0,Mobile,San Francisco,2,9,6,Net Banking,0
T38983,3366,4098.23,Bank Transfer,18.0,Tablet,Chicago,3,94,3,UPI,0
T38984,4230,2925.33,Online Purchase,18.0,Tablet,Los Angeles,4,86,11,Debit Card,0
T38985,1277,4946.83,ATM Withdrawal,8.0,Mobile,San Francisco,4,102,6,Net Banking,0
T38986,3949,4577.94,Bank Transfer,23.0,Desktop,Los Angeles,1,45,10,Net Banking,1
T38987,1147,895.47,Bill Payment,5.0,Desktop,Seattle,3,101,5,Credit Card,0
T38988,1777,3371.77,Bank Transfer,10.0,Mobile,Seattle,1,43,11,Credit Card,0
T38989,2106,,ATM Withdrawal,12.0,Mobile,New York,2,77,11,Debit Card,0
T38990,1418,558.73,Bill Payment,2.0,Mobile,,4,59,7,Net Banking,0
T38991,3585,452.15,ATM Withdrawal,4.0,Tablet,Boston,1,104,5,Debit Card,0
T38992,4654,2849.37,ATM Withdrawal,7.0,Mobile,Boston,3,75,9,Credit Card,0
T38993,4620,2017.85,Bill Payment,15.0,Tablet,San Francisco,3,54,11,UPI,0
T38994,3439,2729.5,Bill Payment,13.0,Tablet,Los Angeles,3,38,14,,0
T38995,2156,1197.95,ATM Withdrawal,20.0,Tablet,Los Angeles,1,39,8,Debit Card,0
T38996,1939,2785.53,ATM Withdrawal,15.0,,Chicago,0,73,2,Credit Card,0
T38997,3019,1920.06,Bill Payment,20.0,Mobile,Chicago,2,43,12,Net Banking,1
T38998,4709,4438.25,ATM Withdrawal,1.0,Tablet,Chicago,3,30,10,UPI,0
T38999,4698,1533.9,Online Purchase,,Tablet,New York,3,78,14,UPI,0
T39000,2627,4354.82,Online Purchase,16.0,Mobile,San Francisco,0,31,11,Invalid Method,0
T39001,1241,1953.01,Online Purchase,1.0,Tablet,Los Angeles,2,84,5,Credit Card,0
T39002,4522,2892.94,Online Purchase,21.0,Mobile,Chicago,0,30,12,Debit Card,0
T39003,1998,,ATM Withdrawal,18.0,Desktop,Seattle,2,62,1,Debit Card,0
T39004,2223,4046.4,ATM Withdrawal,2.0,Desktop,Houston,2,68,6,UPI,0
T39005,4790,4219.01,Bank Transfer,21.0,Desktop,Los Angeles,2,36,4,Net Banking,0
T39006,4188,4046.21,Bank Transfer,19.0,Tablet,Seattle,3,32,3,Net Banking,0
T39007,2242,3200.98,Bank Transfer,15.0,Mobile,San Francisco,0,96,10,Net Banking,0
T39008,4376,1527.4,Bank Transfer,9.0,Tablet,Chicago,4,60,8,Credit Card,0
T39009,3290,3184.26,ATM Withdrawal,13.0,Desktop,Seattle,0,21,12,UPI,0
T39010,4363,4797.76,Bank Transfer,17.0,Tablet,Chicago,0,65,2,Debit Card,0
T39011,4023,,ATM Withdrawal,14.0,Unknown Device,Seattle,0,55,9,Net Banking,0
T39012,2817,4782.18,Online Purchase,13.0,Mobile,New York,3,13,13,Net Banking,0
T39013,4372,1526.38,ATM Withdrawal,22.0,Desktop,San Francisco,3,119,2,Credit Card,0
T39014,2852,4230.78,Bank Transfer,3.0,Mobile,San Francisco,0,95,14,Credit Card,0
T39015,1683,3593.75,ATM Withdrawal,8.0,Tablet,Chicago,4,114,7,UPI,0
T39016,2411,4096.92,ATM Withdrawal,1.0,Tablet,Boston,4,8,13,Net Banking,0
T39017,3635,3555.26,Bill Payment,1.0,Desktop,New York,3,90,8,Credit Card,0
T39018,2232,,Bank Transfer,3.0,Mobile,Los Angeles,2,101,4,UPI,0
T39019,4385,3434.44,POS Payment,0.0,Unknown Device,,4,119,12,Credit Card,0
T39020,1616,4660.79,POS Payment,22.0,Desktop,Los Angeles,3,42,4,Debit Card,0
T39021,3027,2090.62,ATM Withdrawal,11.0,Tablet,Los Angeles,3,43,2,,0
T39022,3073,4758.97,Bill Payment,11.0,Desktop,Miami,1,119,9,Credit Card,0
T39023,3910,251.75,ATM Withdrawal,9.0,Tablet,Los Angeles,0,80,1,,0
T39024,3126,75.79,Bank Transfer,2.0,Mobile,Seattle,4,44,3,Credit Card,0
T39025,2011,2471.55,Online Purchase,14.0,,Boston,1,47,14,Net Banking,0
T39026,3017,4243.32,ATM Withdrawal,17.0,Tablet,San Francisco,1,81,9,Credit Card,0
T39027,1127,1242.94,POS Payment,1.0,Mobile,New York,2,90,2,Debit Card,0
T39028,1412,3468.65,ATM Withdrawal,8.0,Tablet,Boston,3,109,2,Net Banking,0
T39029,3184,2736.79,Bank Transfer,15.0,Tablet,,1,36,11,Credit Card,0
T39030,2357,1457.52,Bank Transfer,21.0,Tablet,,1,100,5,Credit Card,0
T39031,3595,1432.54,POS Payment,21.0,Tablet,Houston,0,82,5,UPI,0
T39032,3435,371.01,POS Payment,13.0,Tablet,San Francisco,0,55,12,Net Banking,0
T39033,1570,49997.799999999996,Bill Payment,8.0,Tablet,San Francisco,4,38,14,Credit Card,0
T39034,4301,2253.45,Bill Payment,19.0,,Seattle,0,27,2,Net Banking,0
T39035,4063,1450.67,Online Purchase,,Desktop,Los Angeles,1,24,8,Net Banking,0
T39036,3468,4852.31,POS Payment,20.0,Desktop,Miami,2,21,4,Net Banking,0
T39037,4195,4093.28,Bill Payment,5.0,Desktop,Seattle,4,81,7,Debit Card,0
T39038,4159,2627.13,POS Payment,15.0,Mobile,Houston,1,91,5,Credit Card,0
T39039,4920,2610.91,ATM Withdrawal,18.0,,Miami,3,20,9,UPI,0
T39040,1140,972.09,Bill Payment,20.0,Mobile,Houston,4,24,13,Debit Card,0
T39041,2939,3247.39,POS Payment,15.0,Desktop,,2,21,11,,0
T39042,4856,4768.41,POS Payment,8.0,Mobile,Chicago,2,87,9,Net Banking,0
T39043,1050,4491.96,ATM Withdrawal,20.0,Tablet,San Francisco,1,68,8,Net Banking,1
T39044,4034,428.43,POS Payment,5.0,Mobile,New York,1,88,6,Credit Card,0
T39045,4638,270.22,Bill Payment,8.0,Mobile,Boston,0,110,7,Net Banking,0
T39046,3976,4806.42,Bill Payment,15.0,Mobile,Houston,0,2,12,Net Banking,0
T39047,2428,1003.53,Online Purchase,21.0,Mobile,Miami,1,107,7,UPI,0
T39048,2360,2754.32,Online Purchase,12.0,Desktop,San Francisco,4,57,12,Net Banking,0
T39049,3709,378.18,Bill Payment,10.0,Tablet,Boston,3,15,10,Credit Card,0
T39050,4736,4217.27,Online Purchase,9.0,Tablet,Chicago,2,57,10,Net Banking,0
T39051,4802,593.73,Online Purchase,22.0,Mobile,Los Angeles,3,104,11,Debit Card,0
T39052,4802,3220.57,ATM Withdrawal,13.0,Tablet,San Francisco,4,116,1,UPI,0
T39053,1365,287.86,Bank Transfer,21.0,Desktop,Los Angeles,1,25,12,Debit Card,0
T39054,3955,787.58,Online Purchase,17.0,Desktop,San Francisco,4,21,9,Credit Card,1
T39055,2934,2563.14,Bank Transfer,,Tablet,Los Angeles,3,41,3,Debit Card,0
T39056,4045,233.2,Online Purchase,10.0,Desktop,Los Angeles,3,60,2,,0
T39057,3003,982.09,Bank Transfer,15.0,Mobile,Houston,2,72,13,Credit Card,0
T39058,3901,,POS Payment,9.0,Tablet,Miami,3,36,9,Invalid Method,0
T39059,1257,207.67,Bank Transfer,11.0,Desktop,,0,30,8,Net Banking,0
T39060,4459,4855.13,Bank Transfer,22.0,Tablet,Los Angeles,2,73,3,Debit Card,0
T39061,1044,2253.58,POS Payment,16.0,Mobile,Seattle,2,17,3,UPI,0
T39062,1268,4295.38,POS Payment,0.0,Desktop,Chicago,2,65,1,Net Banking,0
T39063,2334,,Online Purchase,14.0,Mobile,Seattle,3,47,4,Credit Card,0
T39064,1671,,Online Purchase,4.0,Tablet,Houston,1,119,11,Credit Card,0
T39065,4066,3479.79,Bank Transfer,11.0,,Chicago,4,61,6,Credit Card,1
T39066,2301,198.58,Bill Payment,1.0,Mobile,Boston,0,81,10,Credit Card,0
T39067,3904,2766.15,Bank Transfer,3.0,Desktop,Boston,4,15,7,Net Banking,0
T39068,4546,699.86,Bill Payment,18.0,Tablet,San Francisco,0,106,8,Net Banking,0
T39069,4638,3355.73,POS Payment,13.0,Desktop,Houston,3,99,11,UPI,0
T39070,3192,4464.06,Bank Transfer,18.0,Tablet,New York,4,62,4,Credit Card,0
T39071,2989,4779.04,Online Purchase,7.0,Unknown Device,San Francisco,3,9,10,Credit Card,0
T39072,1234,2641.24,ATM Withdrawal,7.0,Mobile,Seattle,4,109,6,,0
T39073,3738,2665.86,Online Purchase,16.0,Desktop,Boston,4,8,13,Net Banking,0
T39074,3767,196.2,ATM Withdrawal,9.0,Tablet,Miami,4,32,8,Invalid Method,0
T39075,4207,3850.53,Bill Payment,7.0,Tablet,New York,4,35,11,Credit Card,0
T39076,2468,4781.26,Online Purchase,11.0,Desktop,San Francisco,3,28,3,Net Banking,0
T39077,3400,2193.98,Bank Transfer,10.0,Tablet,Los Angeles,4,77,13,UPI,0
T39078,2417,3969.49,ATM Withdrawal,11.0,Tablet,Chicago,1,96,8,UPI,1
T39079,1993,3988.3,POS Payment,23.0,Mobile,Miami,1,51,2,UPI,0
T39080,1274,3929.58,Bank Transfer,20.0,Desktop,Boston,3,6,11,Debit Card,0
T39081,4455,3794.61,Online Purchase,2.0,Tablet,Boston,3,32,10,Debit Card,0
T39082,1909,1079.41,POS Payment,,,Chicago,1,85,7,Credit Card,0
T39083,4394,3758.37,POS Payment,1.0,Desktop,Chicago,3,14,5,UPI,0
T39084,4254,726.25,POS Payment,8.0,Tablet,Seattle,4,96,12,Net Banking,0
T39085,4644,3563.95,POS Payment,1.0,Tablet,Los Angeles,3,111,4,UPI,0
T39086,1439,22.68,Bank Transfer,3.0,Tablet,Houston,4,6,10,Debit Card,0
T39087,2086,4594.53,Bill Payment,5.0,Desktop,San Francisco,0,94,2,Net Banking,0
T39088,2896,4137.81,POS Payment,7.0,Mobile,Chicago,4,19,11,UPI,0
T39089,2750,3416.4,Bill Payment,15.0,Desktop,Chicago,3,29,7,Net Banking,0
T39090,1871,,Bill Payment,,Mobile,New York,3,4,6,Credit Card,0
T39091,1650,4125.82,Online Purchase,,Desktop,Miami,1,88,5,UPI,0
T39092,3990,4376.49,Bank Transfer,9.0,Tablet,,4,93,10,Net Banking,0
T39093,4717,3441.5,POS Payment,22.0,Desktop,Houston,3,51,7,Credit Card,0
T39094,1033,4879.55,ATM Withdrawal,13.0,Tablet,New York,4,33,1,UPI,0
T39095,3752,468.93,Online Purchase,23.0,Desktop,New York,4,105,9,UPI,0
T39096,1866,3544.7,Bank Transfer,14.0,Mobile,,1,87,12,UPI,0
T39097,4032,2626.36,Bank Transfer,1.0,Tablet,Chicago,2,89,11,Credit Card,0
T39098,1831,,Bill Payment,22.0,Tablet,New York,4,7,2,Invalid Method,0
T39099,4548,3293.78,Online Purchase,18.0,Unknown Device,Seattle,4,22,4,Net Banking,0
T39100,2110,3998.64,Bank Transfer,21.0,Tablet,Seattle,2,56,13,UPI,0
T39101,4281,827.92,Online Purchase,23.0,,Los Angeles,0,94,1,UPI,0
T39102,1461,3968.49,Bank Transfer,22.0,,San Francisco,2,74,11,Debit Card,0
T39103,3128,469.39,Bill Payment,14.0,Mobile,Houston,2,59,14,Invalid Method,0
T39104,1321,2959.04,POS Payment,2.0,Mobile,Boston,3,20,12,Debit Card,0
T39105,1414,3993.36,POS Payment,23.0,Mobile,Houston,3,12,12,Net Banking,0
T39106,2874,734.05,Bank Transfer,10.0,Tablet,Houston,0,29,11,Debit Card,0
T39107,4039,2859.74,Bank Transfer,9.0,Tablet,Seattle,3,51,10,Invalid Method,0
T39108,3237,2127.27,Online Purchase,16.0,Mobile,San Francisco,4,3,5,Credit Card,0
T39109,4931,3038.34,Bill Payment,7.0,Tablet,New York,2,44,9,Credit Card,0
T39110,2256,2123.99,Online Purchase,4.0,Tablet,Boston,3,48,8,Net Banking,0
T39111,3439,,Online Purchase,18.0,Tablet,San Francisco,2,31,10,Debit Card,1
T39112,4240,1272.79,ATM Withdrawal,12.0,Tablet,Los Angeles,3,1,4,Debit Card,0
T39113,4514,,ATM Withdrawal,23.0,Tablet,Boston,1,111,12,Debit Card,0
T39114,4834,786.49,POS Payment,14.0,Desktop,Los Angeles,2,52,2,,0
T39115,1167,619.96,Bill Payment,3.0,Tablet,Miami,0,17,4,Invalid Method,0
T39116,4302,489.91,Bill Payment,14.0,Tablet,Los Angeles,0,52,9,Credit Card,0
T39117,2173,375.4,POS Payment,15.0,Tablet,Chicago,1,17,13,Net Banking,0
T39118,3711,77.39,Bill Payment,20.0,Mobile,San Francisco,4,4,14,Credit Card,0
T39119,4621,806.23,ATM Withdrawal,22.0,Mobile,Chicago,4,109,14,Credit Card,0
T39120,2409,967.67,ATM Withdrawal,8.0,Tablet,New York,3,86,3,Credit Card,0
T39121,3428,1352.27,ATM Withdrawal,8.0,Tablet,Houston,1,25,4,UPI,0
T39122,2832,624.58,Online Purchase,2.0,Desktop,Houston,1,102,1,UPI,0
T39123,3024,475.31,Bank Transfer,10.0,Mobile,Chicago,2,7,5,UPI,0
T39124,4346,2709.68,POS Payment,13.0,Desktop,Miami,2,95,8,Net Banking,0
T39125,2640,3594.84,Online Purchase,19.0,Mobile,New York,4,39,7,UPI,0
T39126,1897,3152.78,Bill Payment,12.0,Tablet,Miami,0,61,8,Net Banking,0
T39127,4931,2785.75,Bank Transfer,,Desktop,Houston,2,106,13,Net Banking,0
T39128,3911,2205.62,Bill Payment,15.0,Tablet,,3,70,3,UPI,0
T39129,3109,3171.73,POS Payment,12.0,Tablet,Boston,1,34,11,UPI,0
T39130,4538,4509.82,Bank Transfer,15.0,Desktop,Los Angeles,2,92,12,UPI,0
T39131,3575,3138.96,ATM Withdrawal,16.0,Desktop,Los Angeles,0,5,11,Debit Card,0
T39132,1861,309.0,ATM Withdrawal,17.0,Tablet,Houston,1,103,14,UPI,0
T39133,1149,2854.24,Bank Transfer,1.0,Tablet,San Francisco,4,21,8,Debit Card,0
T39134,4213,2623.45,ATM Withdrawal,23.0,Desktop,Miami,0,91,6,Debit Card,0
T39135,3163,2262.86,ATM Withdrawal,19.0,Tablet,New York,4,78,5,Credit Card,0
T39136,1823,,ATM Withdrawal,14.0,,Boston,2,36,2,Credit Card,0
T39137,3112,3364.73,POS Payment,,Desktop,New York,0,45,6,UPI,0
T39138,2452,191.11,Bank Transfer,9.0,Mobile,Houston,4,98,8,Net Banking,0
T39139,3357,2403.6,Bank Transfer,1.0,Desktop,Seattle,1,59,1,UPI,0
T39140,3753,4087.05,Online Purchase,21.0,Tablet,Los Angeles,0,76,9,Credit Card,0
T39141,3901,2656.23,Bill Payment,,Desktop,Miami,0,95,2,Net Banking,0
T39142,2453,343.95,Bill Payment,20.0,Unknown Device,New York,0,1,2,Credit Card,0
T39143,4071,3876.47,Online Purchase,10.0,Tablet,Boston,2,45,12,Credit Card,0
T39144,4232,4706.95,Bill Payment,6.0,Tablet,Los Angeles,4,81,11,UPI,0
T39145,1305,4259.96,ATM Withdrawal,12.0,Desktop,Los Angeles,1,64,13,Debit Card,0
T39146,2384,1816.03,Bank Transfer,21.0,Desktop,San Francisco,3,97,13,UPI,0
T39147,4349,,Online Purchase,21.0,Mobile,Chicago,4,89,7,Debit Card,0
T39148,4367,2958.6,POS Payment,14.0,Desktop,Boston,3,24,14,UPI,0
T39149,2574,3580.41,ATM Withdrawal,23.0,Tablet,San Francisco,1,20,11,UPI,0
T39150,1872,3332.01,POS Payment,16.0,Desktop,Boston,0,118,3,Credit Card,0
T39151,1168,999.36,ATM Withdrawal,23.0,Desktop,Chicago,2,47,14,Net Banking,0
T39152,2482,4215.98,Online Purchase,8.0,Mobile,San Francisco,3,34,2,UPI,0
T39153,2603,4246.67,Bank Transfer,23.0,Desktop,Chicago,3,21,5,Credit Card,0
T39154,2030,2024.74,POS Payment,17.0,Tablet,Houston,4,108,12,UPI,0
T39155,4668,658.92,Bank Transfer,14.0,Desktop,Los Angeles,0,54,6,Net Banking,0
T39156,2734,3044.79,ATM Withdrawal,9.0,Desktop,Chicago,3,17,12,Debit Card,0
T39157,4203,1789.51,Bank Transfer,10.0,Desktop,Chicago,4,103,5,Debit Card,0
T39158,3635,3708.25,Bank Transfer,0.0,Desktop,Los Angeles,2,26,14,Invalid Method,0
T39159,3809,1581.71,Bank Transfer,11.0,Tablet,Los Angeles,2,76,6,Net Banking,0
T39160,1346,1318.68,Bank Transfer,5.0,Mobile,Boston,3,9,7,Debit Card,0
T39161,4002,4339.21,Bank Transfer,9.0,Desktop,Chicago,0,48,8,,0
T39162,4792,3081.02,Bill Payment,19.0,Tablet,Chicago,1,111,8,Invalid Method,0
T39163,4667,,Bank Transfer,1.0,Mobile,San Francisco,1,17,14,Debit Card,0
T39164,1734,3448.37,POS Payment,18.0,Desktop,,1,93,8,Net Banking,0
T39165,2276,3764.9,Bill Payment,12.0,Desktop,New York,4,53,5,Credit Card,0
T39166,3457,1179.84,POS Payment,22.0,Mobile,New York,3,98,9,Net Banking,0
T39167,1542,4838.44,ATM Withdrawal,8.0,Mobile,Seattle,1,71,6,Credit Card,0
T39168,1354,1867.43,POS Payment,10.0,Desktop,Chicago,3,36,1,UPI,0
T39169,1712,4703.17,Bill Payment,6.0,Tablet,Chicago,0,24,4,Net Banking,0
T39170,4635,1471.62,ATM Withdrawal,6.0,Desktop,Chicago,3,117,13,Credit Card,0
T39171,4439,3047.93,ATM Withdrawal,21.0,Desktop,Houston,2,59,7,UPI,0
